2.72E-05;2.30E-05;1.75E-05;1.34E-05;0.000409156;0.000351618;7.16E-06
2.50E-05;2.03E-05;1.46E-05;1.05E-05;0.000436347;0.000335561;7.29E-06
3.38E-05;2.67E-05;1.79E-05;1.14E-05;0.000476346;0.000368048;9.67E-06
3.36E-05;2.76E-05;2.02E-05;1.47E-05;0.000485311;0.000408816;8.93E-06
3.08E-05;2.53E-05;1.86E-05;1.38E-05;0.000447933;0.000368023;8.73E-06
3.13E-05;2.58E-05;1.87E-05;1.32E-05;0.000513273;0.000397904;8.70E-06
2.71E-05;2.23E-05;1.64E-05;1.20E-05;0.000446409;0.000360119;7.99E-06
2.50E-05;2.04E-05;1.48E-05;1.09E-05;0.000397396;0.000314337;7.66E-06
2.69E-05;2.28E-05;1.79E-05;1.43E-05;0.000484192;0.000374203;8.10E-06
3.14E-05;2.61E-05;1.92E-05;1.41E-05;0.000565867;0.000426767;8.52E-06
3.24E-05;2.59E-05;1.78E-05;1.19E-05;0.000540777;0.000414387;8.96E-06
2.60E-05;2.18E-05;1.67E-05;1.30E-05;0.000498642;0.000371594;7.19E-06
3.29E-05;2.72E-05;2.02E-05;1.50E-05;0.000515857;0.000417545;9.16E-06
2.89E-05;2.38E-05;1.74E-05;1.25E-05;0.00053063;0.000417604;8.37E-06
4.15E-05;3.46E-05;2.55E-05;1.84E-05;0.000715492;0.00054454;1.06E-05
3.28E-05;2.82E-05;2.24E-05;1.79E-05;0.000554716;0.000459373;8.30E-06
3.31E-05;2.80E-05;2.17E-05;1.68E-05;0.000546967;0.000438153;9.49E-06
2.78E-05;2.23E-05;1.54E-05;1.03E-05;0.000365818;0.000295918;8.11E-06
3.55E-05;3.02E-05;2.35E-05;1.84E-05;0.000567819;0.000482103;9.70E-06
3.33E-05;2.76E-05;2.07E-05;1.57E-05;0.000595625;0.000464577;9.67E-06
2.76E-05;2.28E-05;1.67E-05;1.18E-05;0.000443658;0.000338726;7.38E-06
3.68E-05;2.96E-05;2.05E-05;1.37E-05;0.000653377;0.00047903;1.01E-05
3.95E-05;3.28E-05;2.46E-05;1.86E-05;0.000608684;0.000518271;1.08E-05
2.68E-05;2.20E-05;1.60E-05;1.15E-05;0.000494637;0.000371288;7.18E-06
2.62E-05;2.14E-05;1.58E-05;1.18E-05;0.00039896;0.000319037;7.79E-06
3.54E-05;2.92E-05;2.17E-05;1.62E-05;0.000687031;0.000502169;9.36E-06
3.32E-05;2.83E-05;2.23E-05;1.79E-05;0.000598805;0.000462249;9.59E-06
3.58E-05;2.98E-05;2.20E-05;1.60E-05;0.000646055;0.000507064;9.73E-06
3.34E-05;2.83E-05;2.19E-05;1.69E-05;0.000551779;0.0004492;8.78E-06
2.57E-05;2.09E-05;1.49E-05;1.05E-05;0.000400422;0.000302456;7.13E-06
2.62E-05;2.10E-05;1.46E-05;9.80E-06;0.000495226;0.000359756;7.42E-06
3.49E-05;2.98E-05;2.34E-05;1.85E-05;0.000649978;0.00050835;8.96E-06
3.57E-05;3.00E-05;2.30E-05;1.78E-05;0.000718139;0.000553173;9.45E-06
3.70E-05;3.01E-05;2.16E-05;1.54E-05;0.00062299;0.000477884;1.00E-05
2.84E-05;2.30E-05;1.63E-05;1.14E-05;0.000485379;0.000369845;8.14E-06
3.91E-05;3.31E-05;2.53E-05;1.93E-05;0.000751359;0.00058576;1.05E-05
2.69E-05;2.23E-05;1.64E-05;1.20E-05;0.00045421;0.000359364;7.45E-06
2.62E-05;2.19E-05;1.67E-05;1.27E-05;0.000417831;0.000341539;7.15E-06
3.27E-05;2.75E-05;2.10E-05;1.61E-05;0.000523725;0.000437698;8.78E-06
2.68E-05;2.23E-05;1.66E-05;1.23E-05;0.000455915;0.000343617;7.41E-06
2.88E-05;2.31E-05;1.61E-05;1.08E-05;0.000485062;0.000360527;8.45E-06
2.55E-05;2.07E-05;1.46E-05;9.94E-06;0.000361705;0.000299384;7.01E-06
